OP,NCC,GCC,SLCC
0.8814262,0.12880044,0.870094,8.291874E-4
0.8811498,0.12907684,0.86981755,8.291874E-4
0.8808734,0.12935324,0.86954117,8.291874E-4
0.880597,0.12962963,0.8692648,8.291874E-4
0.8803206,0.12990603,0.8689884,8.291874E-4
0.8800442,0.13018242,0.868712,8.291874E-4
0.87976784,0.13045882,0.8684356,8.291874E-4
0.87949145,0.13073522,0.8681592,8.291874E-4
0.87921506,0.1310116,0.8678828,8.291874E-4
0.8789386,0.131288,0.8676064,8.291874E-4
0.8786622,0.1315644,0.86733,8.291874E-4
0.87838584,0.1318408,0.8670536,8.291874E-4
0.87810946,0.1321172,0.86677724,8.291874E-4
0.87783307,0.13239358,0.86650085,8.291874E-4
0.8775567,0.13266999,0.8662244,8.291874E-4
0.8772803,0.13294637,0.865948,8.291874E-4
0.87700385,0.13322277,0.86567163,8.291874E-4
0.87672746,0.13349918,0.86539525,8.291874E-4
0.8764511,0.13377556,0.86511886,8.291874E-4
0.8761747,0.13405196,0.8648425,8.291874E-4
0.8758983,0.13432837,0.8645661,8.291874E-4
0.8756219,0.13460475,0.86428964,8.291874E-4
0.87534547,0.13488115,0.86401325,8.291874E-4
0.8750691,0.13515754,0.86373687,8.291874E-4
0.8747927,0.13543394,0.8634605,8.291874E-4
0.8745163,0.13571034,0.8631841,8.291874E-4
0.8742399,0.13598673,0.8629077,8.291874E-4
0.87396353,0.13626313,0.86263126,8.291874E-4
0.87368715,0.13653952,0.8623549,8.291874E-4
0.8734107,0.13681592,0.8620785,8.291874E-4
0.8731343,0.13709232,0.8618021,8.291874E-4
0.8728579,0.13736871,0.8615257,8.291874E-4
0.87258154,0.13764511,0.8612493,8.291874E-4
0.87230515,0.1379215,0.86097294,8.291874E-4
0.87202877,0.1381979,0.8606965,8.291874E-4
0.8717523,0.1384743,0.8604201,8.291874E-4
0.87147593,0.13875069,0.8601437,8.291874E-4
0.87119955,0.13902709,0.85986733,8.291874E-4
0.87092316,0.13930348,0.85959095,8.291874E-4
0.8706468,0.13957988,0.85931456,8.291874E-4
0.8703704,0.13985628,0.8590381,8.291874E-4
0.870094,0.14013267,0.8587617,8.291874E-4
0.86981755,0.14040907,0.85848534,8.291874E-4
0.86954117,0.14068547,0.85820895,8.291874E-4
0.8692648,0.14096186,0.85793257,8.291874E-4
0.8689884,0.14123826,0.8576562,8.291874E-4
0.868712,0.14151464,0.8573798,8.291874E-4
0.8684356,0.14179105,0.85710335,8.291874E-4
0.8681592,0.14206745,0.85682696,8.291874E-4
0.8678828,0.14234383,0.8565506,8.291874E-4
0.8676064,0.14262024,0.8562742,8.291874E-4
0.86733,0.14289662,0.8559978,8.291874E-4
0.8670536,0.14317302,0.8557214,8.291874E-4
0.86677724,0.14344943,0.85544497,8.291874E-4
0.86650085,0.14372581,0.8551686,8.291874E-4
0.8662244,0.14400221,0.8548922,8.291874E-4
0.865948,0.1442786,0.8546158,8.291874E-4
0.86567163,0.144555,0.8543394,8.291874E-4
0.86539525,0.1448314,0.85406303,8.291874E-4
0.86511886,0.14510779,0.85378665,8.291874E-4
0.8648425,0.14538419,0.8535102,8.291874E-4
0.8645661,0.14566058,0.8532338,8.291874E-4
0.86428964,0.14621338,0.85268104,8.291874E-4
0.86401325,0.14648977,0.85240465,8.291874E-4
0.86373687,0.14676617,0.85212827,8.291874E-4
0.8634605,0.14704256,0.8518519,8.291874E-4
0.8631841,0.14731896,0.85157543,8.291874E-4
0.8629077,0.14759536,0.85129905,8.291874E-4
0.86263126,0.14787175,0.85102266,8.291874E-4
0.8623549,0.14814815,0.8507463,8.291874E-4
0.8620785,0.14842455,0.8504699,8.291874E-4
0.8618021,0.14870094,0.8501935,8.291874E-4
0.8615257,0.14897734,0.84991705,8.291874E-4
0.8612493,0.14925373,0.84964067,8.291874E-4
0.86097294,0.14953013,0.8493643,8.291874E-4
0.8606965,0.14980653,0.8490879,8.291874E-4
0.8604201,0.15008292,0.8488115,8.291874E-4
